Date,Open,High,Low,Close
1985-03-29,1660.65,1660.65,1660.65,1660.65
1985-04-01,1624.55,1624.55,1624.55,1624.55
1985-04-09,1660.52,1660.52,1660.52,1660.52
1985-04-15,1660.65,1660.65,1660.65,1660.65
1985-04-22,1660.52,1660.52,1660.52,1660.52
1985-04-29,1698.11,1698.11,1698.11,1698.11
1985-05-06,1549.82,1549.82,1549.82,1549.82
1985-05-13,1624.55,1624.55,1624.55,1624.55
1985-05-20,1586.72,1586.72,1586.72,1586.72
1985-05-27,1586.72,1586.72,1586.72,1586.72
1985-06-01,1577.29,1577.29,1577.29,1577.29
1985-06-10,1607.72,1607.72,1607.72,1607.72
1985-06-17,1608.83,1608.83,1608.83,1608.83
1985-06-24,1607.72,1607.72,1607.72,1607.72
1985-07-01,1575.56,1575.56,1575.56,1575.56
1985-07-08,1607.72,1607.72,1607.72,1607.72
1985-07-15,1607.72,1607.72,1607.72,1607.72
1985-07-23,1606.56,1606.56,1606.56,1606.56
1985-07-29,1672.24,1672.24,1672.24,1672.24
1985-08-05,1705.69,1705.69,1705.69,1705.69
1985-08-12,1739.13,1739.13,1739.13,1739.13
1985-08-19,1772.58,1772.58,1772.58,1772.58
1985-08-26,1739.13,1739.13,1739.13,1739.13
1985-09-02,1739.13,1739.13,1739.13,1739.13
1985-09-09,1700.68,1700.68,1700.68,1700.68
1985-09-16,1705.69,1705.69,1705.69,1705.69
1985-09-23,1768.71,1768.71,1768.71,1768.71
1985-09-30,1736.11,1736.11,1736.11,1736.11
1985-10-07,1773.05,1773.05,1773.05,1773.05
1985-10-14,1773.05,1773.05,1773.05,1773.05
1985-10-21,1805.05,1805.05,1805.05,1805.05
1985-10-28,1849.06,1849.06,1849.06,1849.06
1985-11-04,1849.06,1849.06,1849.06,1849.06
1985-11-11,1849.06,1849.06,1849.06,1849.06
1985-11-18,1849.06,1849.06,1849.06,1849.06
1985-11-25,1886.79,1886.79,1886.79,1886.79
1985-12-02,1884.62,1884.62,1884.62,1884.62
1985-12-09,1807.69,1807.69,1807.69,1807.69
1985-12-16,1846.15,1846.15,1846.15,1846.15
1985-12-23,1884.62,1884.62,1884.62,1884.62
1986-01-01,1884.62,1884.62,1884.62,1884.62
1986-01-06,1884.62,1884.62,1884.62,1884.62
1986-01-13,1923.08,1923.08,1923.08,1923.08
1986-01-20,2000,2000,2000,2000
1986-01-27,2000,2000,2000,2000
1986-02-01,2006.69,2006.69,2006.69,2006.69
1986-02-10,1939.8,1939.8,1939.8,1939.8
1986-02-17,1939.8,1939.8,1939.8,1939.8
1986-02-24,1973.24,1973.24,1973.24,1973.24
1986-03-01,1972.79,1972.79,1972.79,1972.79
1986-03-03,1938.78,1938.78,1938.78,1938.78
1986-03-10,1979.17,1979.17,1979.17,1979.17
1986-03-17,2006.8,2006.8,2006.8,2006.8
1986-03-18,1972.79,1972.79,1972.79,1972.79
1986-03-24,1972.79,1972.79,1972.79,1972.79
1986-04-01,1904.76,1904.76,1904.76,1904.76
1986-04-07,1972.79,1972.79,1972.79,1972.79
1986-04-09,1972.79,1972.79,1972.79,1972.79
1986-04-14,1939.8,1939.8,1939.8,1939.8
1986-04-21,1972.79,1972.79,1972.79,1972.79
1986-04-28,1979.17,1979.17,1979.17,1979.17
1986-05-05,1944.44,1944.44,1944.44,1944.44
1986-05-12,1938.78,1938.78,1938.78,1938.78
1986-05-19,1944.44,1944.44,1944.44,1944.44
1986-05-26,1904.76,1904.76,1904.76,1904.76
1986-06-02,1938.78,1938.78,1938.78,1938.78
1986-06-09,2006.8,2006.8,2006.8,2006.8
1986-06-16,1944.44,1944.44,1944.44,1944.44
1986-06-23,1979.17,1979.17,1979.17,1979.17
1986-06-30,1938.78,1938.78,1938.78,1938.78
1986-07-07,1938.78,1938.78,1938.78,1938.78
1986-07-14,1938.78,1938.78,1938.78,1938.78
1986-07-21,1972.79,1972.79,1972.79,1972.79
1986-07-28,1972.79,1972.79,1972.79,1972.79
1986-08-04,2040.82,2040.82,2040.82,2040.82
1986-08-11,2210.88,2210.88,2210.88,2210.88
1986-08-18,2152.78,2152.78,2152.78,2152.78
1986-08-25,2152.78,2152.78,2152.78,2152.78
1986-09-01,2132.96,2132.96,2132.96,2132.96
1986-09-08,2299.17,2299.17,2299.17,2299.17
1986-09-15,2326.87,2326.87,2326.87,2326.87
1986-09-22,2465.37,2465.37,2465.37,2465.37
1986-09-29,2354.57,2354.57,2354.57,2354.57
1986-10-06,2465.37,2465.37,2465.37,2465.37
1986-10-13,2457.63,2457.63,2457.63,2457.63
1986-10-20,2401.13,2401.13,2401.13,2401.13
1986-10-27,2288.14,2288.14,2288.14,2288.14
1986-11-01,2271.47,2271.47,2271.47,2271.47
1986-11-10,2271.47,2271.47,2271.47,2271.47
1986-11-17,2160.66,2160.66,2160.66,2160.66
1986-11-24,2132.96,2132.96,2132.96,2132.96
1986-12-01,2231.64,2231.64,2231.64,2231.64
1986-12-08,2203.39,2203.39,2203.39,2203.39
1986-12-15,2231.64,2231.64,2231.64,2231.64
1986-12-22,2188.37,2188.37,2188.37,2188.37
1986-12-31,2288.14,2288.14,2288.14,2288.14
1987-01-12,2288.14,2288.14,2288.14,2288.14
1987-01-19,2356.32,2356.32,2356.32,2356.32
1987-01-26,2270.11,2270.11,2270.11,2270.11
1987-02-01,2313.08,2313.08,2313.08,2313.08
1987-02-09,2266.36,2266.36,2266.36,2266.36
1987-02-16,2289.72,2289.72,2289.72,2289.72
1987-02-23,2266.36,2266.36,2266.36,2266.36
1987-03-02,2252.87,2252.87,2252.87,2252.87
1987-03-09,2289.72,2289.72,2289.72,2289.72
1987-03-16,2252.87,2252.87,2252.87,2252.87
1987-03-23,2313.08,2313.08,2313.08,2313.08
1987-03-30,2383.18,2383.18,2383.18,2383.18
1987-04-06,2367.82,2367.82,2367.82,2367.82
1987-04-13,2482.76,2482.76,2482.76,2482.76
1987-04-21,2528.74,2528.74,2528.74,2528.74
1987-04-27,2477.68,2477.68,2477.68,2477.68
1987-05-04,2589.29,2589.29,2589.29,2589.29
1987-05-11,2562.36,2562.36,2562.36,2562.36
1987-05-18,2653.06,2653.06,2653.06,2653.06
1987-05-25,2637.36,2637.36,2637.36,2637.36
1987-06-01,2527.47,2527.47,2527.47,2527.47
1987-06-08,2537.96,2537.96,2537.96,2537.96
1987-06-15,2571.43,2571.43,2571.43,2571.43
1987-06-22,2451.19,2451.19,2451.19,2451.19
1987-06-29,2521.37,2521.37,2521.37,2521.37
1987-07-06,2521.37,2521.37,2521.37,2521.37
1987-07-13,2521.37,2521.37,2521.37,2521.37
1987-07-20,2542.74,2542.74,2542.74,2542.74
1987-07-27,2531.12,2531.12,2531.12,2531.12
1987-08-03,2738.59,2738.59,2738.59,2738.59
1987-08-10,2609.56,2609.56,2609.56,2609.56
1987-08-17,2569.72,2569.72,2569.72,2569.72
1987-08-24,2618.11,2618.11,2618.11,2618.11
1987-08-31,2539.37,2539.37,2539.37,2539.37
1987-09-07,2563.11,2563.11,2563.11,2563.11
1987-09-14,2582.52,2582.52,2582.52,2582.52
1987-09-21,2632.58,2632.58,2632.58,2632.58
1987-09-28,2613.64,2613.64,2613.64,2613.64
1987-10-05,2579.44,2579.44,2579.44,2579.44
1987-10-12,2598.13,2598.13,2598.13,2598.13
1987-10-19,2727.27,2727.27,2727.27,2727.27
1987-10-26,2691.59,2691.59,2691.59,2691.59
1987-11-02,2656.83,2656.83,2656.83,2656.83
1987-11-09,2576.58,2576.58,2576.58,2576.58
1987-11-16,2580.07,2580.07,2580.07,2580.07
1987-11-23,2640.85,2640.85,2640.85,2640.85
1987-11-30,2765.22,2765.22,2765.22,2765.22
1987-12-07,2728.87,2728.87,2728.87,2728.87
1987-12-14,2782.61,2782.61,2782.61,2782.61
1987-12-21,2693.66,2693.66,2693.66,2693.66
1987-12-28,2728.87,2728.87,2728.87,2728.87
1988-01-04,2686.83,2686.83,2686.83,2686.83
1988-01-11,2704.63,2704.63,2704.63,2704.63
1988-01-18,2658.45,2658.45,2658.45,2658.45
1988-01-25,2608.7,2608.7,2608.7,2608.7
1988-02-01,2551.32,2551.32,2551.32,2551.32
1988-02-08,2492.67,2492.67,2492.67,2492.67
1988-02-15,2467.34,2467.34,2467.34,2467.34
1988-02-22,2496.37,2496.37,2496.37,2496.37
1988-02-29,2419.35,2419.35,2419.35,2419.35
1988-03-07,2463.34,2463.34,2463.34,2463.34
1988-03-14,2463.34,2463.34,2463.34,2463.34
1988-03-21,2528.74,2528.74,2528.74,2528.74
1988-03-28,2541.9,2541.9,2541.9,2541.9
1988-04-05,2552.89,2552.89,2552.89,2552.89
1988-04-11,2552.89,2552.89,2552.89,2552.89
1988-04-18,2569.83,2569.83,2569.83,2569.83
1988-04-25,2524.68,2524.68,2524.68,2524.68
1988-05-02,2486.03,2486.03,2486.03,2486.03
1988-05-09,2500,2500,2500,2500
1988-05-16,2540.76,2540.76,2540.76,2540.76
1988-05-23,2581.52,2581.52,2581.52,2581.52
1988-05-30,2566.14,2566.14,2566.14,2566.14
1988-06-06,2613.78,2613.78,2613.78,2613.78
1988-06-13,2535.76,2535.76,2535.76,2535.76
1988-06-20,2548.76,2548.76,2548.76,2548.76
1988-06-27,2484.16,2484.16,2484.16,2484.16
1988-07-04,2487.44,2487.44,2487.44,2487.44
1988-07-11,2422.74,2422.74,2422.74,2422.74
1988-07-18,2447.47,2447.47,2447.47,2447.47
1988-07-25,2377.45,2377.45,2377.45,2377.45
1988-08-01,2496.91,2496.91,2496.91,2496.91
1988-08-08,2450.98,2450.98,2450.98,2450.98
1988-08-15,2454.43,2454.43,2454.43,2454.43
1988-08-22,2478.74,2478.74,2478.74,2478.74
1988-08-29,2448.73,2448.73,2448.73,2448.73
1988-09-05,2443.65,2443.65,2443.65,2443.65
1988-09-12,2392.34,2392.34,2392.34,2392.34
1988-09-19,2320.57,2320.57,2320.57,2320.57
1988-09-26,2224.8,2224.8,2224.8,2224.8
1988-10-03,2247.97,2247.97,2247.97,2247.97
1988-10-10,2313.08,2313.08,2313.08,2313.08
1988-10-17,2324.77,2324.77,2324.77,2324.77
1988-10-24,2283.11,2283.11,2283.11,2283.11
1988-10-31,2317.35,2317.35,2317.35,2317.35
1988-11-07,2370.54,2370.54,2370.54,2370.54
1988-11-14,2382.05,2382.05,2382.05,2382.05
1988-11-21,2321.43,2321.43,2321.43,2321.43
1988-11-28,2354.91,2354.91,2354.91,2354.91
1988-12-05,2410.71,2410.71,2410.71,2410.71
1988-12-12,2373.45,2373.45,2373.45,2373.45
1988-12-19,2332.59,2332.59,2332.59,2332.59
1988-12-27,2347.73,2347.73,2347.73,2347.73
1989-01-02,2347.73,2347.73,2347.73,2347.73
1989-01-09,2276.79,2276.79,2276.79,2276.79
1989-01-16,2252.75,2252.75,2252.75,2252.75
1989-01-23,2281.66,2281.66,2281.66,2281.66
1989-01-30,2230.77,2230.77,2230.77,2230.77
1989-02-06,2216.16,2216.16,2216.16,2216.16
1989-02-13,2166.85,2166.85,2166.85,2166.85
1989-02-20,2168.67,2168.67,2168.67,2168.67
1989-02-27,2173.48,2173.48,2173.48,2173.48
1989-03-06,2188.76,2188.76,2188.76,2188.76
1989-03-13,2209.19,2209.19,2209.19,2209.19
1989-03-20,2218.96,2218.96,2218.96,2218.96
1989-03-28,2155.34,2155.34,2155.34,2155.34
1989-04-03,2181.99,2181.99,2181.99,2181.99
1989-04-10,2176.99,2176.99,2176.99,2176.99
1989-04-17,2176.99,2176.99,2176.99,2176.99
1989-04-24,2185.7,2185.7,2185.7,2185.7
1989-05-02,2128.18,2128.18,2128.18,2128.18
1989-05-08,2116.44,2116.44,2116.44,2116.44
1989-05-15,2098.21,2098.21,2098.21,2098.21
1989-05-22,2033.54,2033.54,2033.54,2033.54
1989-05-29,2026.23,2026.23,2026.23,2026.23
1989-06-05,2065.57,2065.57,2065.57,2065.57
1989-06-12,2042.16,2042.16,2042.16,2042.16
1989-06-19,2065.57,2065.57,2065.57,2065.57
1989-06-26,2117.8,2117.8,2117.8,2117.8
1989-07-03,2124.42,2124.42,2124.42,2124.42
1989-07-10,2156.21,2156.21,2156.21,2156.21
1989-07-17,2080.81,2080.81,2080.81,2080.81
1989-07-24,2089.45,2089.45,2089.45,2089.45
1989-07-31,2114.48,2114.48,2114.48,2114.48
1989-08-07,2081.47,2081.47,2081.47,2081.47
1989-08-14,2080.57,2080.57,2080.57,2080.57
1989-08-21,2091.54,2091.54,2091.54,2091.54
1989-08-28,2039.09,2039.09,2039.09,2039.09
1989-09-04,2042.57,2042.57,2042.57,2042.57
1989-09-11,2032.22,2032.22,2032.22,2032.22
1989-09-18,2041.52,2041.52,2041.52,2041.52
1989-09-25,2092.21,2092.21,2092.21,2092.21
1989-09-28,2081.91,2081.91,2081.91,2081.91
1989-10-02,2075.71,2075.71,2075.71,2075.71
1989-10-09,2049.84,2049.84,2049.84,2049.84
1989-10-16,2071.71,2071.71,2071.71,2071.71
1989-10-23,2065.57,2065.57,2065.57,2065.57
1989-10-30,2125.58,2125.58,2125.58,2125.58
1989-11-06,2143.14,2143.14,2143.14,2143.14
1989-11-13,2190.03,2190.03,2190.03,2190.03
1989-11-20,2229.15,2229.15,2229.15,2229.15
1989-11-27,2311.99,2311.99,2311.99,2311.99
1989-12-04,2268.26,2268.26,2268.26,2268.26
1989-12-11,2353.53,2353.53,2353.53,2353.53
1989-12-18,2944.58,2944.58,2944.58,2944.58
1989-12-27,2858.85,2858.85,2858.85,2858.85
1990-01-01,2857.99,2857.99,2857.99,2857.99
1990-01-08,2866.93,2866.93,2866.93,2866.93
1990-01-15,2938.46,2938.46,2938.46,2938.46
1990-01-22,2887.8,2887.8,2887.8,2887.8
1990-01-29,3009.24,3009.24,3009.24,3009.24
1990-02-05,3025.63,3025.63,3025.63,3025.63
1990-02-12,2998.06,2998.06,2998.06,2998.06
1990-02-19,2998.06,2998.06,2998.06,2998.06
1990-02-26,2914.62,2914.62,2914.62,2914.62
1990-03-05,2878.11,2878.11,2878.11,2878.11
1990-03-12,2839.37,2839.37,2839.37,2839.37
1990-03-19,2844.58,2844.58,2844.58,2844.58
1990-03-26,2592.01,2592.01,2592.01,2592.01
1990-04-02,2650.87,2650.87,2650.87,2650.87
1990-04-09,2692.59,2692.59,2692.59,2692.59
1990-04-17,2681.42,2681.42,2681.42,2681.42
1990-04-23,2704.51,2704.51,2704.51,2704.51
1990-04-30,2628.52,2628.52,2628.52,2628.52
1990-05-07,2647.15,2647.15,2647.15,2647.15
1990-05-14,2618.09,2618.09,2618.09,2618.09
1990-05-21,2647.89,2647.89,2647.89,2647.89
1990-05-28,2647.89,2647.89,2647.89,2647.89
1990-06-04,2565.19,2565.19,2565.19,2565.19
1990-06-11,2545.82,2545.82,2545.82,2545.82
1990-06-18,2491.43,2491.43,2491.43,2491.43
1990-06-25,2521.23,2521.23,2521.23,2521.23
1990-07-02,2554.02,2554.02,2554.02,2554.02
1990-07-09,2547.31,2547.31,2547.31,2547.31
1990-07-16,2580.09,2580.09,2580.09,2580.09
1990-07-23,2616.6,2616.6,2616.6,2616.6
1990-07-30,2667.26,2667.26,2667.26,2667.26
1990-08-06,2787.22,2787.22,2787.22,2787.22
1990-08-13,2787.22,2787.22,2787.22,2787.22
1990-08-20,2964.54,2964.54,2964.54,2964.54
1990-08-27,2804.35,2804.35,2804.35,2804.35
1990-09-03,2804.35,2804.35,2804.35,2804.35
1990-09-10,2723.89,2723.89,2723.89,2723.89
1990-09-17,2796.9,2796.9,2796.9,2796.9
1990-09-24,2890.03,2890.03,2890.03,2890.03
1990-10-01,2771.57,2771.57,2771.57,2771.57
1990-10-08,2825.96,2825.96,2825.96,2825.96
1990-10-10,2776.04,2776.04,2776.04,2776.04
1990-10-15,2679.18,2679.18,2679.18,2679.18
1990-10-22,2635.97,2635.97,2635.97,2635.97
1990-10-29,2659.81,2659.81,2659.81,2659.81
1990-11-05,2697.81,2697.81,2697.81,2697.81
1990-11-12,2712.71,2712.71,2712.71,2712.71
1990-11-19,2992.26,2992.26,2992.26,2992.26
1990-11-26,3026.86,3026.86,3026.86,3026.86
1990-12-03,2962.6,2962.6,2962.6,2962.6
1990-12-10,2942,2942,2942,2942
1990-12-17,2968.36,2968.36,2968.36,2968.36
1990-12-24,2968.36,2968.36,2968.36,2968.36
1991-01-02,3061.46,3061.46,3061.46,3061.46
1991-01-03,3043.33,3043.33,3043.33,3043.33
1991-01-04,3030.15,3030.15,3030.15,3030.15
1991-01-07,3101.01,3101.01,3101.01,3101.01
1991-01-08,3070.52,3070.52,3070.52,3070.52
1991-01-09,3076.29,3076.29,3076.29,3076.29
1991-01-10,3068.87,3068.87,3068.87,3068.87
1991-01-11,3077.94,3077.94,3077.94,3077.94
1991-01-14,3143.02,3143.02,3143.02,3143.02
1991-01-15,3132.31,3132.31,3132.31,3132.31
1991-01-16,3166.09,3166.09,3166.09,3166.09
1991-01-17,2930.47,2930.47,2930.47,2930.47
1991-01-18,2936.23,2936.23,2936.23,2936.23
1991-01-21,2970.01,2970.01,2970.01,2970.01
1991-01-22,2974.95,2974.95,2974.95,2974.95
1991-01-23,2965.07,2965.07,2965.07,2965.07
1991-01-24,2923.05,2923.05,2923.05,2923.05
1991-01-25,2943.65,2943.65,2943.65,2943.65
1991-01-28,2951.06,2951.06,2951.06,2951.06
1991-01-29,2946.12,2946.12,2946.12,2946.12
1991-01-30,2907.4,2907.4,2907.4,2907.4
1991-01-31,2884.33,2884.33,2884.33,2884.33
1991-02-01,2885.98,2885.98,2885.98,2885.98
1991-02-04,2908.22,2908.22,2908.22,2908.22
1991-02-05,2886.8,2886.8,2886.8,2886.8
1991-02-06,2857.97,2857.97,2857.97,2857.97
1991-02-07,2895.86,2895.86,2895.86,2895.86
1991-02-08,2914.81,2914.81,2914.81,2914.81
1991-02-11,2888.45,2888.45,2888.45,2888.45
1991-02-12,2898.34,2898.34,2898.34,2898.34
1991-02-13,2891.74,2891.74,2891.74,2891.74
1991-02-14,2897.51,2897.51,2897.51,2897.51
1991-02-15,2865.38,2865.38,2865.38,2865.38
1991-02-18,2865.38,2865.38,2865.38,2865.38
1991-02-19,2865.38,2865.38,2865.38,2865.38
1991-02-20,2865.38,2865.38,2865.38,2865.38
1991-02-21,2849.73,2849.73,2849.73,2849.73
1991-02-22,2804.42,2804.42,2804.42,2804.42
1991-02-25,2824.19,2824.19,2824.19,2824.19
1991-02-26,2819.25,2819.25,2819.25,2819.25
1991-02-27,2843.14,2843.14,2843.14,2843.14
1991-02-28,2888.45,2888.45,2888.45,2888.45
1991-03-01,2885.15,2885.15,2885.15,2885.15
1991-03-04,2891.74,2891.74,2891.74,2891.74
1991-03-05,2867.03,2867.03,2867.03,2867.03
1991-03-06,2876.09,2876.09,2876.09,2876.09
1991-03-07,2884.33,2884.33,2884.33,2884.33
1991-03-08,2904.93,2904.93,2904.93,2904.93
1991-03-11,2866.21,2866.21,2866.21,2866.21
1991-03-12,2865.38,2865.38,2865.38,2865.38
1991-03-13,2881.03,2881.03,2881.03,2881.03
1991-03-14,2867.03,2867.03,2867.03,2867.03
1991-03-15,2862.91,2862.91,2862.91,2862.91
1991-03-18,2846.43,2846.43,2846.43,2846.43
1991-03-19,2853.02,2853.02,2853.02,2853.02
1991-03-20,2845.61,2845.61,2845.61,2845.61
1991-03-21,2844.78,2844.78,2844.78,2844.78
1991-03-22,2844.78,2844.78,2844.78,2844.78
1991-03-25,2812.65,2812.65,2812.65,2812.65
1991-03-26,2818.42,2818.42,2818.42,2818.42
1991-03-27,2805.24,2805.24,2805.24,2805.24
1991-03-28,2812.65,2812.65,2812.65,2812.65
1991-03-29,2812.65,2812.65,2812.65,2812.65
1991-04-02,2821.72,2821.72,2821.72,2821.72
1991-04-03,2834.9,2834.9,2834.9,2834.9
1991-04-04,2830.78,2830.78,2830.78,2830.78
1991-04-05,2834.07,2834.07,2834.07,2834.07
1991-04-08,2848.9,2848.9,2848.9,2848.9
1991-04-09,2902.31,2902.31,2902.31,2902.31
1991-04-10,2895.66,2895.66,2895.66,2895.66
1991-04-11,2884.01,2884.01,2884.01,2884.01
1991-04-12,2865.93,2865.93,2865.93,2865.93
1991-04-15,2869.26,2869.26,2869.26,2869.26
1991-04-16,2868.43,2868.43,2868.43,2868.43
1991-04-17,2873.42,2873.42,2873.42,2873.42
1991-04-18,2849.06,2849.06,2849.06,2849.06
1991-04-19,2844.63,2844.63,2844.63,2844.63
1991-04-22,2854.4,2854.4,2854.4,2854.4
1991-04-23,2846.29,2846.29,2846.29,2846.29
1991-04-24,2840.44,2840.44,2840.44,2840.44
1991-04-25,2822.08,2822.08,2822.08,2822.08
1991-04-26,2819.57,2819.57,2819.57,2819.57
1991-04-29,2808.72,2808.72,2808.72,2808.72
1991-04-30,2837.1,2837.1,2837.1,2837.1
1991-05-01,2835.45,2835.45,2835.45,2835.45
1991-05-06,2839.08,2839.08,2839.08,2839.08
1991-05-07,2848.29,2848.29,2848.29,2848.29
1991-05-08,2851.64,2851.64,2851.64,2851.64
1991-05-09,2860.62,2860.62,2860.62,2860.62
1991-05-10,2853.07,2853.07,2853.07,2853.07
1991-05-13,2864.81,2864.81,2864.81,2864.81
1991-05-14,2875.7,2875.7,2875.7,2875.7
1991-05-15,2870.9,2870.9,2870.9,2870.9
1991-05-16,2839.92,2839.92,2839.92,2839.92
1991-05-17,2832.97,2832.97,2832.97,2832.97
1991-05-20,2855.2,2855.2,2855.2,2855.2
1991-05-21,2853.8,2853.8,2853.8,2853.8
1991-05-22,2843.95,2843.95,2843.95,2843.95
1991-05-23,2836.82,2836.82,2836.82,2836.82
1991-05-24,2846.11,2846.11,2846.11,2846.11
1991-05-27,2846.21,2846.21,2846.21,2846.21
1991-05-28,2902.35,2902.35,2902.35,2902.35
1991-05-29,2905.49,2905.49,2905.49,2905.49
1991-05-31,2917.96,2917.96,2917.96,2917.96
1991-06-03,2933.45,2933.45,2933.45,2933.45
1991-06-04,2931.08,2931.08,2931.08,2931.08
1991-06-05,2931.05,2931.05,2931.05,2931.05
1991-06-06,2949.52,2949.52,2949.52,2949.52
1991-06-07,2960.15,2960.15,2960.15,2960.15
1991-06-10,3023.26,3023.26,3023.26,3023.26
1991-06-11,3001.2,3001.2,3001.2,3001.2
1991-06-12,2994.85,2994.85,2994.85,2994.85
1991-06-13,2996.97,2996.97,2996.97,2996.97
1991-06-14,2971.74,2971.74,2971.74,2971.74
1991-06-17,2979.5,2979.5,2979.5,2979.5
1991-06-18,2979.5,2979.5,2979.5,2979.5
1991-06-19,2982.25,2982.25,2982.25,2982.25
1991-06-20,2973.26,2973.26,2973.26,2973.26
1991-06-21,2955.57,2955.57,2955.57,2955.57
1991-06-24,2931.88,2931.88,2931.88,2931.88
1991-06-25,2944.59,2944.59,2944.59,2944.59
1991-06-26,2953.45,2953.45,2953.45,2953.45
1991-06-27,2952.91,2952.91,2952.91,2952.91
1991-06-28,2970.36,2970.36,2970.36,2970.36
1991-07-01,2969.83,2969.83,2969.83,2969.83
1991-07-02,2970.44,2970.44,2970.44,2970.44
1991-07-03,2991.38,2991.38,2991.38,2991.38
1991-07-04,2992.08,2992.08,2992.08,2992.08
1991-07-05,2992.63,2992.63,2992.63,2992.63
1991-07-08,2992.66,2992.66,2992.66,2992.66
1991-07-09,2978.86,2978.86,2978.86,2978.86
1991-07-10,2982.92,2982.92,2982.92,2982.92
1991-07-11,2964.95,2964.95,2964.95,2964.95
1991-07-12,2970.52,2970.52,2970.52,2970.52
1991-07-15,2970.4,2970.4,2970.4,2970.4
1991-07-16,2968.15,2968.15,2968.15,2968.15
1991-07-17,2973.16,2973.16,2973.16,2973.16
1991-07-18,2976.7,2976.7,2976.7,2976.7
1991-07-19,2980.03,2980.03,2980.03,2980.03
1991-07-22,2950.28,2950.28,2950.28,2950.28
1991-07-23,2953.95,2953.95,2953.95,2953.95
1991-07-24,2923.54,2923.54,2923.54,2923.54
1991-07-25,2923.25,2923.25,2923.25,2923.25
1991-07-26,2936.01,2936.01,2936.01,2936.01
1991-07-29,2972.97,2972.97,2972.97,2972.97
1991-07-30,2963.7,2963.7,2963.7,2963.7
1991-07-31,2972.26,2972.26,2972.26,2972.26
1991-08-01,2968.72,2968.72,2968.72,2968.72
1991-08-02,2903.43,2903.43,2903.43,2903.43
1991-08-05,2907.5,2907.5,2907.5,2907.5
1991-08-06,2908.85,2908.85,2908.85,2908.85
1991-08-07,2906.09,2906.09,2906.09,2906.09
1991-08-08,2909.75,2909.75,2909.75,2909.75
1991-08-09,2921.75,2921.75,2921.75,2921.75
1991-08-12,2914.22,2914.22,2914.22,2914.22
1991-08-13,2902.88,2902.88,2902.88,2902.88
1991-08-14,2915.75,2915.75,2915.75,2915.75
1991-08-16,2918.12,2918.12,2918.12,2918.12
1991-08-19,2928.89,2928.89,2928.89,2928.89
1991-08-20,2914.54,2914.54,2914.54,2914.54
1991-08-21,2918.25,2918.25,2918.25,2918.25
1991-08-22,2894.64,2894.64,2894.64,2894.64
1991-08-23,2887.19,2887.19,2887.19,2887.19
1991-08-26,2901.93,2901.93,2901.93,2901.93
1991-08-27,2894.62,2894.62,2894.62,2894.62
1991-08-28,2891.09,2891.09,2891.09,2891.09
1991-08-29,2864.96,2864.96,2864.96,2864.96
1991-08-30,2842.74,2842.74,2842.74,2842.74
1991-09-02,2842.97,2842.97,2842.97,2842.97
1991-09-03,2841.78,2841.78,2841.78,2841.78
1991-09-04,2843.68,2843.68,2843.68,2843.68
1991-09-05,2829.89,2829.89,2829.89,2829.89
1991-09-06,2846.33,2846.33,2846.33,2846.33
1991-09-09,2861.33,2861.33,2861.33,2861.33
1991-09-10,2849.32,2849.32,2849.32,2849.32
1991-09-11,2812.68,2812.68,2812.68,2812.68
1991-09-12,2802.63,2802.63,2802.63,2802.63
1991-09-13,2803.74,2803.74,2803.74,2803.74
1991-09-16,2803.04,2803.04,2803.04,2803.04
1991-09-17,2820.38,2820.38,2820.38,2820.38
1991-09-18,2836.1,2836.1,2836.1,2836.1
1991-09-19,2836.58,2836.58,2836.58,2836.58
1991-09-20,2837.54,2837.54,2837.54,2837.54
1991-09-23,2854.66,2854.66,2854.66,2854.66
1991-09-24,2879.13,2879.13,2879.13,2879.13
1991-09-25,2872.02,2872.02,2872.02,2872.02
1991-09-26,2854.54,2854.54,2854.54,2854.54
1991-09-27,2840,2840,2840,2840
1991-09-30,2879.45,2879.45,2879.45,2879.45
1991-10-01,2879.51,2879.51,2879.51,2879.51
1991-10-02,2890.63,2890.63,2890.63,2890.63
1991-10-03,2905.85,2905.85,2905.85,2905.85
1991-10-04,2913.16,2913.16,2913.16,2913.16
1991-10-07,2916.03,2916.03,2916.03,2916.03
1991-10-08,2901.09,2901.09,2901.09,2901.09
1991-10-09,2921.02,2921.02,2921.02,2921.02
1991-10-10,2913.36,2913.36,2913.36,2913.36
1991-10-11,2923.09,2923.09,2923.09,2923.09
1991-10-14,2914.74,2914.74,2914.74,2914.74
1991-10-15,2904.58,2904.58,2904.58,2904.58
1991-10-16,2908.54,2908.54,2908.54,2908.54
1991-10-17,2922.25,2922.25,2922.25,2922.25
1991-10-18,2939.52,2939.52,2939.52,2939.52
1991-10-21,2950.93,2950.93,2950.93,2950.93
1991-10-22,2952.95,2952.95,2952.95,2952.95
1991-10-23,2938.17,2938.17,2938.17,2938.17
1991-10-24,2935.44,2935.44,2935.44,2935.44
1991-10-25,2926.16,2926.16,2926.16,2926.16
1991-10-28,2909.65,2909.65,2909.65,2909.65
1991-10-29,2905.89,2905.89,2905.89,2905.89
1991-10-30,2908.03,2908.03,2908.03,2908.03
1991-10-31,2899.93,2899.93,2899.93,2899.93
1991-11-04,2888.23,2888.23,2888.23,2888.23
1991-11-05,2866.72,2866.72,2866.72,2866.72
